year,region_code,region_name,lat,lon
2018,0820,"Nuenen, Gerwen en Nederwetten",51.481198245102746,5.547644571337193
2018,0823,Oirschot,51.493302541775236,5.287854325864761
2018,0824,Oisterwijk,51.55225374930453,5.199658951202017
2018,0826,Oosterhout,51.638217657304104,4.863638815950396
2018,0828,Oss,51.7813972806673,5.527752558676192
2018,0840,Rucphen,51.521461532087216,4.560166086457286
2018,0845,Sint-Michielsgestel,51.658726456952536,5.380198395085434
2018,0847,Someren,51.37873543403175,5.691902731147492
2018,0848,Son en Breugel,51.51622837816754,5.4811728194625955
2018,0851,Steenbergen,51.59721305050093,4.324628348853795
2018,0852,Waterland,52.451739542483836,5.009257467036709
2018,0855,Tilburg,51.58082894438433,5.06936534276298
2018,0856,Uden,51.655268664122865,5.653235319197216
2018,0858,Valkenswaard,51.32310051281728,5.447933060029259
2018,0861,Veldhoven,51.411280663871494,5.382253997415518
2018,0865,Vught,51.65724982646256,5.269130854861145
2018,0866,Waalre,51.386834684010005,5.465154260322873
2018,0867,Waalwijk,51.69268386107422,5.0109185934125335
2018,0870,Werkendam,51.766723401499014,4.872443230163896
2018,0873,Woensdrecht,51.40743770652975,4.34212593007405
2018,0874,Woudrichem,51.782644750298296,4.995181370181365
2018,0879,Zundert,51.479806844061265,4.6425997085331865
2018,0880,Wormerland,52.50205173574414,4.856804567583848
2018,0881,Onderbanken,50.96955338785206,5.963449872817953
2018,0882,Landgraaf,50.90658210388056,6.0317904785101115
2018,0888,Beek,50.9333751369147,5.810249012848641
2018,0889,Beesel,51.26948051716631,6.0670467391822225
2018,0893,Bergen (L.),51.59306050043717,6.088078193121459
2018,0899,Brunssum,50.94366483688655,5.978620238036629
2018,0907,Gennep,51.70000292153749,5.985350887766361
2018,0917,Heerlen,50.89479765698635,5.96789862536336
2018,0928,Kerkrade,50.87308351748286,6.0491889139081865
2018,0935,Maastricht,50.85299732150584,5.69759745868991
2018,0938,Meerssen,50.90231135716143,5.756363983402431
2018,0944,Mook en Middelaar,51.74817845649079,5.898690794191419
2018,0946,Nederweert,51.29414823408191,5.772597894277342
2018,0951,Nuth,50.90614378567741,5.859237265533489
2018,0957,Roermond,51.201449897095706,6.012175864740428
2018,0962,Schinnen,50.951036814706704,5.888975394710128
2018,0965,Simpelveld,50.8293775647626,5.986827045920456
2018,0971,Stein,50.96604678802531,5.763132286991144
2018,0981,Vaals,50.77441732963353,5.9791024749279496
2018,0983,Venlo,51.391054063436755,6.158003598195039
2018,0984,Venray,51.51571563272511,5.963655256973732
2018,0986,Voerendaal,50.8696044710706,5.91691507778998
2018,0988,Weert,51.23347793053939,5.690304559532791
